Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,DFS,0,0,0,0,10660000000.0,,5.21,4.97,1.69,0.95,1.1,,,29.38,39.57,1.94,20.74,7390000000.0,23.45,-20.2,7820000000.0,,2120000000.0,6.74,,21990000000.0,71.87,26100000000.0,270.03,1.4,31.58,,,1.88,36.42,68.78,4620000.0,306240000.0,304400000.0,13.51,0.0,6710000.0,1.01,2.2,5600000.0
0,0,DG,0,0,0,0,44390000000.0,55850000000.0,26.58,23.75,2.22,1.64,6.62,2.01,19.9,6.17,8.42,8.11,26.11,27750000000.0,108.18,7.6,8490000000.0,2840000000.0,1710000000.0,6.64,10.8,240320000.0,0.95,11700000000.0,174.51,1.14,26.6,2240000000.0,1220000000.0,0.38,160.72,158.63,2650000.0,251520000.0,250520000.0,0.16,95.85,3780000.0,1.06,1.88,3560000.0
0,0,DGX,0,0,0,0,13460000000.0,17700000000.0,17.78,15.02,1.84,1.78,2.38,2.31,11.78,10.36,15.11,6.03,14.58,7660000000.0,57.14,-3.6,2720000000.0,1490000000.0,771000000.0,5.81,-39.6,342000000.0,2.55,4590000000.0,79.43,1.38,42.22,1220000000.0,607500000.0,1.1,88.91,102.22,2060000.0,133669999.99999999,133370000.0,0.51,93.41,5750000.0,2.53,4.88,5580000.0
0,0,DHI,0,0,0,0,14350000000.0,16590000000.0,8.35,9.61,0.92,0.81,1.4,0.92,7.33,10.26,12.9,9.26,18.69,18470000000.0,50.04,9.0,3650000000.0,2460000000.0,1890000000.0,5.07,37.4,1520000000.0,4.16,4310000000.0,40.12,7.25,28.59,958700000.0,1350000000.0,,37.29,50.73,5490000.0,366360000.0,331320000.0,8.44,87.55,7510000.0,1.06,2.53,6940000.0
0,0,DHR,0,0,0,0,111960000000.0,116170000000.0,49.28,29.76,2.08,6.51,3.9,6.49,25.24,16.8,18.32,3.73,8.31,17910000000.0,25.05,-9.2,9980000000.0,4470000000.0,2360000000.0,4.05,70.7,19910000000.0,28.6,22530000000.0,74.39,5.19,41.22,3950000000.0,3090000000.0,0.77,142.57,148.25,3820000.0,696890000.0,616360000.0,11.48,82.79,6600000.0,1.39,1.07,6790000.0
0,0,DIS,0,0,0,0,182350000000.0,223590000000.0,18.1,30.86,5.2,2.35,2.03,2.98,11.58,13.81,15.11,4.72,12.93,75120000000.0,43.31,36.3,27550000000.0,16079999999.999998,9790000000.0,5.94,-24.4,6830000000.0,3.79,51930000000.0,50.03,0.8,50.4,6120000000.0,8590000000.0,1.1,99.55,128.96,20430000.0,1810000000.0,1800000000.0,0.2,66.49,25240000.0,0.99,1.4,28870000.0
0,0,DISCA,0,0,0,0,10070000000.0,23940000000.0,7.08,7.14,0.83,1.3,1.07,2.15,3.34,18.57,29.46,6.19,19.69,11140000000.0,17.27,2.3,7390000000.0,4630000000.0,1840000000.0,2.48,77.0,1560000000.0,2.27,16370000000.000002,136.82,1.61,14.26,3400000000.0,5540000000.0,1.59,21.02,27.84,5610000.0,158140000.0,479320000.0,3.28,127.65,38330000.0,6.16,,38150000.0
0,0,DKS,0,0,0,0,2280000000.0,5310000000.0,7.85,7.0,1.14,0.27,1.32,0.61,7.64,3.4,5.05,5.11,16.36,8750000000.0,100.01,4.7,2570000000.0,696610000.0,297460000.0,3.34,-31.9,69330000.0,0.8,3100000000.0,179.27,1.16,20.73,404610000.0,166530000.0,1.27,23.7,38.4,2860000.0,62650000.0,59370000.0,5.34,113.96,9750000.0,2.65,16.1,10420000.0
0,0,DLPH,0,0,0,0,661030000.0,1970000000.0,40.42,6.64,0.91,0.15,2.1,0.45,5.44,0.39,5.78,4.12,7.39,4360000000.0,49.96,-9.8,656000000.0,456000000.0,17000000.0,0.19,,191000000.0,2.22,1610000000.0,353.85,1.35,3.66,292000000.0,-89000000.0,2.6,8.68,12.02,3130000.0,86070000.0,85570000.0,0.62,107.27,13690000.0,4.52,,12490000.0
0,0,DLTR,0,0,0,0,17740000000.0,27540000000.0,21.59,15.31,1.55,0.76,2.84,1.17,12.4,3.5,6.71,5.99,13.9,23610000000.0,99.54,1.8,8950000000.0,2230000000.0,827000000.0,3.47,,539200000.0,2.28,10030000000.0,160.37,1.2,26.42,1870000000.0,630460000.0,0.52,76.5,91.46,3140000.0,237230000.0,233500000.0,1.48,97.32,4350000.0,1.19,2.08,5180000.0
0,0,DLX,0,0,0,0,1110000000.0,1970000000.0,,,,0.56,1.95,0.98,-78.97,-9.95,15.7,9.28,-26.9,2009999999.9999998,46.68,-0.5,1200000000.0,396000000.0,-200000000.0,-4.65,-21.6,73620000.0,1.75,931460000.0,163.17,1.16,13.55,286650000.0,274180000.0,1.65,25.91,41.69,42190000.0,42190000.0,41680000.0,0.78,96.26,2320000.0,4.11,6.28,3320000.0
0,0,DNB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DNR,0,0,0,0,154430000.0,2540000000.0,0.68,2.27,,0.12,0.11,2.01,3.99,17.02,21.71,3.67,16.99,1270000000.0,2.77,-8.2,738870000.0,512980000.0,216960000.0,0.453,-86.8,0.0,0.0,2380000000.0,168.79,0.5,2.86,494140000.0,163400000.0,3.85,0.246,0.8659,20220000.0,506320000.0,485140000.0,1.48,73.08,108610000.0,6.16,31.98,102200000.0
0,0,DO,0,0,0,0,114490000.0,1950000000.0,,,,0.12,0.04,1.99,25.57,-38.21,-30.08,-2.96,-10.48,934930000.0,6.79,14.4,141520000.0,74340000.0,-357210000.0,-2.6,,156280000.0,1.13,2130000000.0,65.89,1.58,23.47,9090000.0,-100480000.0,2.28,1.7339,4.4285,5650000.0,137700000.0,64300000.0,0.32,116.61,27940000.0,4.76,43.14,31180000.0
0,0,DOV,0,0,0,0,12670000000.0,15620000000.0,17.26,17.09,1.95,1.83,4.25,2.21,11.9,10.59,15.16,7.61,25.73,7070000000.0,48.74,-4.0,2630000000.0,1340000000.0,748490000.0,5.1,66.8,508910000.0,3.54,3460000000.0,116.18,1.29,20.71,996640000.0,829850000.0,1.47,83.87,104.55,1290000.0,143950000.0,143050000.0,0.95,89.28,1390000.0,0.9,1.1,1760000.0
0,0,DOW,0,0,0,0,24180000000.0,40950000000.0,,16.05,,0.56,1.79,0.95,15.61,-3.16,8.85,3.29,-7.2,42950000000.0,57.85,-14.6,6370000000.0,6640000000.0,-1810000000.0,-1.84,,2400000000.0,3.23,19440000000.0,137.92,1.58,18.26,5930000000.0,19240000000.0,,30.18,45.23,8270000.0,742680000.0,740800000.0,0.17,70.02,13860000.0,1.27,1.87,10790000.0
0,0,DPS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DRI,0,0,0,0,8080000000.0,13000000000.0,12.98,14.84,2.18,0.95,3.45,1.48,10.67,7.25,8.41,5.88,27.45,8770000000.0,71.68,4.5,1850000000.0,1060000000.0,639200000.0,5.13,3.9,321700000.0,2.66,5760000000.0,245.89,0.41,19.38,1270000000.0,424050000.0,1.06,57.64,98.66,3660000.0,129820000.0,120420000.0,0.29,87.41,6510000.0,1.08,6.96,5430000.0
0,0,DSW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DTE,0,0,0,0,19450000000.0,36970000000.0,16.01,15.29,4.06,1.48,1.67,2.92,11.45,9.23,13.43,2.72,10.39,12670000000.0,68.48,-16.1,3420000000.0,2650000000.0,1170000000.0,6.31,39.8,93000000.0,0.48,17610000000.0,148.78,0.77,60.73,2650000000.0,-625500000.0,0.6,96.56,119.42,1780000.0,192580000.0,190920000.0,0.58,76.14,4730000.0,2.34,3.2,4340000.0
0,0,DTV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DUK,0,0,0,0,62480000000.0,126820000000.0,16.79,16.84,3.0,2.47,1.39,5.06,11.05,15.2,23.14,2.34,7.8,24660000000.0,33.82,6.9,11560000000.0,10880000000.0,3690000000.0,5.06,45.3,311000000.0,0.42,62900000000.0,131.18,0.62,61.2,8210000000.000001,-3210000000.0,0.34,82.61,90.55,4620000.0,734030000.0,732210000.0,0.1,64.93,38590000.0,7.04,5.26,39130000.0
0,0,DVA,0,0,0,0,9210000000.0,19270000000.0,15.95,12.15,1.22,0.99,4.32,1.69,8.55,7.12,15.41,6.02,21.47,11390000000.0,74.35,2.7,3470000000.0,2370000000.0,705500000.0,5.27,,1110000000.0,8.87,11180000000.0,319.35,1.56,16.95,2500000000.0,5200000000.0,1.37,73.46,73.75,1660000.0,121810000.0,122080000.0,2.67,96.57,5800000.0,3.18,9.35,6590000.0
0,0,DVN,0,0,0,0,4050000000.0,7120000000.0,,9.38,,0.68,0.7,1.14,4.32,-5.95,2.96,0.67,-1.05,5970000000.0,14.89,-59.8,2230000000.0,1710000000.0,-83000000.0,-0.89,,1460000000.0,3.82,4550000000.0,76.94,2.0,15.19,2069999999.9999998,-859880000.0,2.9,8.24,18.68,11850000.0,382740000.0,380420000.0,0.78,84.37,20030000.0,1.33,5.98,15810000.0
0,0,EA,0,0,0,0,33159999999.999996,28620000000.0,12.0,23.58,1.9,6.33,4.58,5.31,19.04,52.52,23.31,7.84,44.99,5390000000.0,18.23,23.6,3630000000.0,1400000000.0,2830000000.0,9.5,32.1,5600000000.0,19.34,1240000000.0,17.11,2.84,24.87,1900000000.0,1330000000.0,0.88,103.3,103.89,3980000.0,289670000.0,288060000.0,0.45,95.63,6460000.0,1.34,2.2,7050000.0
0,0,EBAY,0,0,0,0,30180000000.0,35640000000.0,18.05,12.52,1.87,3.0,10.52,3.3,11.14,16.54,22.2,7.31,39.17,10800000000.0,12.72,-1.9,8289999999.999999,3080000000.0,1790000000.0,2.09,-26.8,2820000000.0,3.55,8420000000.0,293.45,1.16,3.61,3110000000.0,2240000000.0,1.05,33.25,35.32,15510000.0,796080000.0,759500000.0,4.52,94.1,24850000.0,1.59,3.32,47250000.0
0,0,ECL,0,0,0,0,50620000000.0,57360000000.0,32.84,29.41,3.95,3.43,5.83,3.85,18.58,10.32,15.95,6.9,18.29,14980000000.0,51.98,2.2,6220000000.0,3370000000.0,1550000000.0,5.29,-4.4,1660000000.0,5.76,8189999999.999999,92.42,1.51,30.55,,,,166.72,186.15,1750000.0,289170000.0,287220000.0,0.51,88.53,3480000.0,1.61,1.38,3720000.0
0,0,ECYT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ED,0,0,0,0,27310000000.0,48870000000.0,20.04,18.59,4.02,2.14,1.52,3.89,11.08,10.68,20.64,2.9,8.22,12570000000.0,38.28,0.1,6770000000.0,4280000000.0000005,1340000000.0,4.08,-10.9,981000000.0,2.94,22580000000.0,123.98,0.68,54.18,3130000000.0,-1210000000.0,0.27,82.14,87.65,2750000.0,333980000.0,333320000.0,0.16,64.07,4850000.0,1.45,1.45,6700000.0
0,0,EFX,0,0,0,0,15940000000.0,19080000000.0,59.15,24.75,2.53,4.44,6.68,5.27,23.04,7.45,14.71,4.45,10.95,3620000000.0,29.9,13.2,1990000000.0,885000000.0,269700000.0,2.22,,369900000.0,3.05,3510000000.0,144.38,1.0,19.66,313600000.0,-48740000.0,1.17,124.6,139.7,1120000.0,121390000.0,120970000.0,0.42,98.7,2610000.0,2.18,2.43,3410000.0
0,0,EIX,0,0,0,0,21120000000.0,40630000000.0,15.45,12.95,2.23,1.61,1.59,3.29,10.78,10.4,19.79,2.52,9.12,12350000000.0,36.31,-1.3,6740000000.0,4059999999.9999995,1280000000.0,3.77,,68000000.0,0.19,19590000000.0,126.45,0.64,36.75,-307000000.0,-2580000000.0,0.54,55.38,68.02,2700000.0,362610000.0,362190000.0,0.06,91.51,5270000.0,1.62,1.56,5680000.0
0,0,EL,0,0,0,0,58520000000.0,62790000000.0,32.1,27.93,2.8,3.78,12.79,3.96,19.59,11.76,18.44,11.94,41.95,15850000000.0,43.87,15.5,11500000000.0,3500000000.0,1860000000.0,5.06,-2.8,3600000000.0,10.01,7870000000.0,171.07,1.68,12.73,2500000000.0,1450000000.0,0.77,162.12,189.3,2520000.0,222320000.0,219460000.0,4.05,91.26,3250000.0,1.23,1.48,4550000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EMN,0,0,0,0,7610000000.0,13190000000.0,10.22,8.54,2.4,0.84,1.28,1.42,7.61,8.19,13.47,4.88,12.8,9270000000.0,67.49,-7.2,2230000000.0,1860000000.0,759000000.0,5.48,-23.5,205000000.0,1.51,5980000000.0,99.11,1.86,43.83,1500000000.0,864500000.0,1.48,49.34,68.32,1620000.0,135890000.0,135070000.0,0.62,85.09,1990000.0,1.1,1.65,1730000.0
0,0,EMR,0,0,0,0,32369999999.999996,37490000000.0,15.12,17.79,2.34,1.81,4.28,2.09,9.86,12.04,16.82,8.83,27.13,17970000000.0,29.41,-8.9,7820000000.0,3740000000.0,2160000000.0,3.51,-0.6,2580000000.0,4.32,8199999999.999999,108.45,1.01,12.58,3160000000.0,2360000000.0,1.5,48.89,66.74,5270000.0,597480000.0,593130000.0,0.64,76.62,10030000.0,1.73,1.65,9460000.0
0,0,EOG,0,0,0,0,25740000000.0,29260000000.0,9.39,44.25,8.54,1.5,1.19,1.71,3.91,16.02,21.47,6.45,13.34,17079999999.999998,29.56,-2.3,9120000000.0,7840000000.0,2730000000.0,4.71,-28.7,2029999999.9999998,3.48,5970000000.0,27.61,1.17,37.19,8160000000.0,649120000.0,1.84,38.78,65.29,7160000.0,582050000.0,579630000.0,0.33,89.19,10970000.0,1.21,2.11,11400000.0
0,0,EQR,0,0,0,0,23740000000.0,33100000000.0,24.54,48.31,7.94,9.13,2.31,12.26,14.78,35.92,33.65,2.73,9.27,2700000000.0,7.29,4.8,1790000000.0,1740000000.0,967290000.0,2.6,147.3,45750000.0,0.12,9370000000.0,85.11,0.08,27.65,1460000000.0,1210000000.0,0.65,63.39,78.43,2440000.0,372100000.0,366190000.0,1.55,95.01,5090000.0,1.58,1.84,4630000.0
0,0,EQT,0,0,0,0,3190000000.0,8510000000.0,,18.76,,0.72,0.33,1.93,42.48,-32.88,17.4,2.04,-11.77,3720000000.0,14.56,-41.1,1890000000.0,2240000000.0,-1220000000.0,-4.79,,4600000.0,0.02,5350000000.0,54.59,1.3,38.42,1850000000.0,178740000.0,0.11,10.02,8.85,11570000.0,255450000.0,252620000.0,1.2,99.73,18290000.0,1.75,8.09,30260000.0
0,0,ESRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ESV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ETFC,0,0,0,0,8539999999.999999,,11.11,13.32,3.03,3.16,1.47,,,29.47,43.19,1.25,12.72,2870000000.0,12.41,-8.6,2710000000.0,,806000000.0,3.48,-37.6,6830000000.0,31.19,1410000000.0,21.64,1.01,26.61,,,1.19,35.92,42.27,6230000.0,221030000.0,218400000.0,0.85,98.51,11330000.0,1.84,5.81,9750000.0
0,0,ETN,0,0,0,0,32150000000.0,40220000000.0,14.89,17.27,2.72,1.54,2.0,1.88,10.73,10.34,13.33,5.58,13.71,21390000000.0,51.05,-4.0,7050000000.0,3740000000.0,2210000000.0,5.25,-28.4,591000000.0,1.43,8840000000.0,54.83,1.7,38.91,3450000000.0,1140000000.0,1.25,76.57,89.23,3600000.0,411440000.0,412030000.0,0.24,82.83,6510000.0,1.66,1.59,6460000.0
0,0,ETR,0,0,0,0,19470000000.0,38870000000.0,15.39,17.64,7.61,1.76,1.9,3.57,9.69,11.41,16.28,2.21,12.7,10880000000.0,55.73,-2.0,4269999999.9999995,3550000000.0,1240000000.0,6.3,,425720000.0,2.13,20120000000.0,192.01,0.54,51.34,2820000000.0,-2250000000.0,0.65,95.47,115.13,1820000.0,200820000.0,199070000.0,0.27,88.31,1700000.0,0.81,0.97,2490000.0
0,0,EW,0,0,0,0,46330000000.0,45980000000.0,42.81,50.51,3.93,10.57,11.88,10.25,36.9,24.71,28.98,14.07,30.15,4480000000.0,21.52,13.7,3230000000.0,1390000000.0,1110000000.0,5.22,24.4,1030000000.0,4.95,675200000.0,17.31,3.36,18.74,,,0.81,197.94,223.38,1790000.0,207330000.0,206660000.0,0.56,0.0,2480000.0,1.29,1.21,2320000.0
0,0,EXC,0,0,0,0,35370000000.0,72590000000.0,12.07,12.03,8.13,1.03,1.1,2.11,7.17,8.52,13.16,2.32,8.96,34440000000.0,35.39,-5.3,10270000000.0,9550000000.0,2940000000.0,3.01,425.2,587000000.0,0.6,39330000000.0,113.76,0.85,33.12,6660000000.0,-771120000.0,0.52,36.01,43.42,7290000.0,973930000.0,971840000.0,0.26,80.7,10200000.0,1.31,1.05,12300000.0
0,0,EXPD,0,0,0,0,11800000000.0,10960000000.0,20.71,21.1,2.84,1.5,5.37,1.34,13.4,7.22,9.38,13.68,28.29,8180000000.0,47.84,-8.5,1050000000.0,817640000.0,590400000.0,3.39,-23.4,1230000000.0,7.25,391710000.0,17.83,2.37,12.94,771930000.0,592410000.0,0.77,66.82,72.84,1970000.0,167990000.0,168620000.0,0.63,98.35,3310000.0,1.65,2.27,5330000.0
0,0,EXPE,0,0,0,0,8870000000.0,10500000000.0,16.81,73.53,5.16,0.79,2.24,0.87,5.65,4.68,7.96,3.05,10.19,12070000000.0,81.98,7.3,9900000000.0,1320000000.0,565000000.0,3.77,347.1,3840000000.0,27.44,5590000000.0,100.68,0.72,27.82,2770000000.0,1100000000.0,1.45,59.86,98.47,4590000.0,135460000.0,117200000.0,0.7,108.28,10740000.0,1.94,9.07,9450000.0
0,0,EXPR,0,0,0,0,104200000.0,1020000000.0,,,,0.05,0.26,0.51,14.08,-8.14,-0.46,-0.41,-33.15,2020000000.0,30.53,-3.5,900710000.0,76060000.0,-164360000.0,-2.49,,207140000.0,3.24,1120000000.0,276.51,1.01,6.36,90710000.0,94110000.0,1.75,1.846,3.5778,1580000.0,63920000.0,49190000.0,6.97,111.51,13600000.0,8.08,30.22,15040000.0
0,0,F,0,0,0,0,19450000000.0,141520000000.0,489.0,6.47,0.46,0.13,0.59,0.91,15.9,0.03,1.7,0.64,0.24,155900000000.0,39.25,-5.0,12880000000.0,11150000000.0,47000000.0,0.01,,22290000000.0,5.62,156720000000.0,471.62,1.16,8.37,17640000000.0,4880000000.0,1.36,4.97,7.76,97770000.0,3910000000.0,3890000000.0,23.8,7.61,161770000.0,1.32,4.57,147440000.0
0,0,FAST,0,0,0,0,21110000000.0,21640000000.0,26.51,28.99,3.33,3.93,7.94,4.01,17.76,14.83,19.77,17.56,31.64,5390000000.0,9.4,4.4,2520000000.0,1220000000.0,799400000.0,1.39,4.4,160700000.0,0.28,699100000.0,26.32,4.25,4.64,878900000.0,495260000.0,1.12,32.91,35.51,5830000.0,572820000.0,570760000.0,0.33,85.37,25850000.0,3.75,5.15,26650000.0
0,0,FB,0,0,0,0,527770000000.0,483510000000.0,28.79,25.0,1.07,7.53,5.22,6.84,15.81,26.15,33.93,13.0,19.96,70700000000.0,24.77,24.6,57930000000.0,29730000000.0,18490000000.0,6.43,6.8,54860000000.0,19.24,11070000000.0,10.96,4.4,35.43,36310000000.0,15850000000.0,1.07,167.28,192.95,24280000.0,2410000000.0,2390000000.0,0.66,79.21,30460000.0,1.11,1.27,30170000.0
0,0,FCX,0,0,0,0,12310000000.0,20370000000.0,,588.24,,0.85,1.32,1.52,13.42,-5.68,-0.31,-0.07,-4.69,13410000000.0,9.24,-26.2,2710000000.0,1580000000.0,-766000000.0,-0.53,,1600000000.0,1.1,10070000000.0,59.39,2.34,6.1,910000000.0,-1280000000.0,2.21,7.27,10.43,31220000.0,1450000000.0,1420000000.0,0.7,75.45,56770000.0,1.69,4.4,55740000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FDX,0,0,0,0,31580000000.0,63260000000.0,371.23,11.79,1.45,0.45,1.68,0.91,17.33,-0.5,0.67,0.47,-1.8,69670000000.0,266.66,2.8,14930000000.0,4019999999.9999995,-350000000.0,-1.34,-57.4,1770000000.0,6.76,33439999999.999996,177.59,1.22,72.08,5570000000.0,-2940000000.0,1.47,116.58,144.21,3230000.0,261250000.0,240830000.0,7.72,74.96,5690000.0,1.54,2.36,6590000.0
0,0,FE,0,0,0,0,23310000000.0,43680000000.0,25.77,17.57,4.18,2.11,3.34,4.02,15.76,6.24,12.33,1.99,8.34,10670000000.0,19.84,-6.0,7690000000.0,2520000000.0,574000000.0,1.24,-76.9,152000000.0,0.28,21950000000.0,322.16,0.54,12.58,2089999999.9999998,-1190000000.0,0.51,40.75,46.5,4910000.0,541750000.0,539850000.0,2.65,0.0,5640000.0,1.03,1.5,7060000.0
0,0,FFIV,0,0,0,0,7960000000.0,7180000000.0,20.02,13.81,2.03,3.49,4.13,3.11,13.96,14.77,19.01,7.38,19.66,2310000000.0,38.16,7.1,1890000000.0,521929999.99999994,340650000.0,5.61,-47.1,821150000.0,13.54,755600000.0,37.81,1.12,32.96,682250000.0,495480000.0,,112.82,130.11,1410000.0,60800000.0,60410000.0,0.31,95.58,1970000.0,2.09,3.65,2640000.0
0,0,FHN,0,0,0,0,2500000000.0,,7.22,6.68,,1.36,0.54,,,20.56,35.11,0.83,7.38,1720000000.0,5.51,-22.0,1820000000.0,,347740000.0,1.11,-86.5,4370000000.0,14.03,6350000000.0,,,14.96,,,1.67,8.27,14.04,6860000.0,311860000.0,306710000.0,1.41,88.99,44080000.0,5.86,18.41,36670000.0
0,0,FIS,0,0,0,0,74860000000.0,94490000000.0,183.61,21.46,0.94,5.29,1.51,9.14,29.11,2.88,17.03,2.05,1.01,10330000000.0,23.22,54.2,3720000000.0,3400000000.0,298000000.0,0.66,,1150000000.0,1.87,20790000000.0,42.03,0.84,80.52,2410000000.0,2870000000.0,0.69,120.37,134.85,4880000.0,617740000.0,614150000.0,0.33,92.31,9910000.0,1.61,1.61,7960000.0
0,0,FISV,0,0,0,0,63990000000.0,84990000000.0,55.33,19.16,2.03,4.85,1.94,8.34,26.5,8.77,18.49,2.65,4.92,10190000000.0,19.89,160.8,4930000000.0,3540000000.0,893000000.0,1.71,-13.6,893000000.0,1.32,22640000000.0,64.96,1.08,48.51,2930000000.0,1100000000.0,0.88,93.74,109.02,5210000.0,676340000.0,565600000.0,0.64,94.61,12730000.0,1.95,2.26,14720000.0
0,0,FITB,0,0,0,0,11990000000.0,,7.49,8.58,6.6,1.65,0.6,,,25.3,34.61,1.01,8.55,7050000000.0,9.74,-40.4,7890000000.0,,1670000000.0,2.29,-94.1,3720000000.0,5.22,22450000000.0,,,28.26,,,1.67,15.76,25.71,8520000.0,711310000.0,708840000.0,0.29,80.13,13530000.0,1.27,2.11,12290000.0
0,0,FL,0,0,0,0,2300000000.0,4710000000.0,4.9,4.48,,0.3,0.93,0.59,5.47,6.13,8.91,8.56,19.72,8010000000.0,73.64,-2.2,3560000000.0,892000000.0,491000000.0,4.5,-15.2,907000000.0,8.7,3320000000.0,134.17,2.0,23.74,696000000.0,509380000.0,1.27,22.5,35.69,3430000.0,104190000.0,103270000.0,22.19,0.0,9200000.0,2.81,9.94,10450000.0
0,0,FLIR,0,0,0,0,5210000000.0,5600000000.0,30.74,17.45,,2.8,2.78,2.97,15.02,9.09,16.64,6.63,9.16,1890000000.0,13.98,9.0,935400000.0,417190000.0,171600000.0,1.26,-98.3,285000000.0,2.12,717620000.0,38.35,2.68,13.93,370370000.0,287090000.0,1.36,34.26,47.96,1870000.0,134460000.0,133380000.0,0.73,96.39,1850000.0,1.04,1.56,2360000.0
0,0,FLR,0,0,0,0,1270000000.0,1100000000.0,,6.4,0.86,0.07,0.81,0.06,-2.37,-7.05,-1.69,-2.3,-51.25,18520000000.0,132.23,2.5,669920000.0,-119110000.0,-1270000000.0,-9.32,,1850000000.0,13.22,1960000000.0,116.48,1.38,11.12,240350000.0,114340000.0,2.43,7.03,14.8,3970000.0,140170000.0,125310000.0,0.85,95.79,9040000.0,2.17,,10530000.0
0,0,FLS,0,0,0,0,3310000000.0,4200000000.0,13.18,12.72,1.27,0.85,1.85,1.07,8.38,6.43,10.89,5.63,15.06,3940000000.0,30.11,8.2,1310000000.0,499540000.0,253670000.0,1.93,10.6,670980000.0,5.13,1560000000.0,86.17,2.25,13.72,312740000.0,278220000.0,1.9,24.43,41.56,1590000.0,130110000.00000001,130600000.0,0.22,98.93,4850000.0,2.32,5.73,4250000.0
0,0,FLWS,0,0,0,0,1020000000.0,896750000.0,24.84,24.63,,0.81,2.55,0.69,10.95,3.25,4.07,4.38,11.19,1300000000.0,20.19,6.0,526120000.0,82620000.0,42340000.0,0.64,8.1,295560000.0,4.6,169990000.0,42.4,1.9,6.2,100670000.0,55950000.0,1.03,14.28,14.54,35750000.0,35750000.0,24080000.0,30.04,72.36,3400000.0,5.43,14.73,3620000.0
0,0,FMC,0,0,0,0,11310000000.0,14420000000.0,21.31,13.44,1.23,2.5,4.47,3.13,14.94,10.36,23.22,6.74,18.83,4610000000.0,35.25,8.9,2080000000.0,1220000000.0,539200000.0,3.62,,339100000.0,2.63,3450000000.0,134.83,1.5,19.61,488500000.0,781850000.0,1.3,79.54,92.35,1160000.0,129440000.0,128330000.00000001,0.75,94.79,2460000.0,1.66,2.15,2400000.0
0,0,FOSL,0,0,0,0,160850000.0,523190000.00000006,,,,0.07,0.32,0.24,9.8,-2.36,1.19,1.04,-9.16,2220000000.0,44.15,-9.6,1100000000.0,81260000.0,-52370000.0,-1.043,,201750000.0,3.99,562550000.0,111.65,1.89,9.96,-14210000.0,30290000.0,0.88,3.5757,6.7765,1690000.0,50580000.0,45910000.0,9.15,99.98,12810000.0,7.42,48.62,11490000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FSLR,0,0,0,0,4480000000.0,2910000000.0,,13.55,0.58,1.45,0.88,0.95,25.88,-3.75,6.57,1.72,-2.23,3060000000.0,29.09,102.4,549210000.0,406690000.0,-114930000.0,-1.09,,2160000000.0,20.52,602930000.0,11.83,2.73,48.33,174200000.0,9200000.0,1.16,37.43,49.28,1870000.0,105880000.0,75380000.0,28.42,66.59,11110000.0,6.41,13.42,12250000.0
0,0,FTI,0,0,0,0,3600000000.0,3010000000.0,,8.03,0.43,0.25,0.85,0.22,-0.7,-41.77,-15.97,-5.97,-78.12,13630000000.0,30.46,7.5,2460000000.0,-1670000000.0,-5690000000.0,-12.73,,5000000000.0,11.17,4410000000.0,106.94,1.14,9.06,755000000.0,-1370000000.0,2.24,7.38,16.11,6450000.0,448300000.0,420240000.0,26.55,0.0,8160000.0,1.16,1.83,17260000.0
0,0,FTR,0,0,0,0,12600000.0,16550000000.0,,,,0.0,,2.04,-5.16,,,,,,,,5050000000.0,,,,,,,,,,,,,,0.3369,0.6143,2370000.0,,,,,,,,
